herv	HR	p_value
transb9be6f94f4ef3f52	1.0353497782021857	0.7918503084143836
transba2bbfb67d5dbb6b	0.9310933868467608	0.6483700221604763
transba3f00ae56863157	0.5217401476999866	0.30189296344981675
transba4ebc7abc37b4a4	0.6146860219541397	0.07149822789344715
transbaa8d81b0d6e4c54	0.967517464106364	0.8117727501372312
transbb3c8fd4e24c56e6	0.8343783930413237	0.19963878441131297
transbbbe3a5be67d0a85	0.8337632280510048	0.15482216963197554
transbc5e683acfb7ce8b	0.8830160210202861	0.30643648302940474
transbc97c86a9f77900f	0.9039154420361781	0.1864497010372482
transbca1b29b0b05a399	0.7707951464040138	0.04207054101005495
transbce81ff47ee1f3aa	0.9694745288644759	0.761291639112589
transbd477ed50853cd26	0.6473546695019867	0.030918309715660203
transbe5e25ad351de5ba	0.772196346058839	0.22448583310851516
transbeaa35e065436b3c	1.1487744675879168	0.3962997153351728
transbf5337a0cb946453	0.9774392976026973	0.9200143297062313
transbfb171282dacfd88	0.9558242307037758	0.7765946647313221
transbfc7e38393a45935	1.0577408072426826	0.7700588847484643
transbfd123b204c8f229	0.7188437746267495	0.024218905191898198
transc040dd999cb3efce	0.9359356077343609	0.722275850126839
transc0d1c3e59dfb2d2e	1.0336502752077232	0.8361074063010555
transc156e57702b182ec	0.838368586293352	0.09729265677522099
transc1df0f7064d07ef6	0.75663680824518	0.04845926381627609
transc3744fb2dc6803b3	0.9194523785016527	0.47854102419796646
transc37fe09460cb1013	0.9301368922352411	0.4249287446239416
transc3993784826b790e	0.8985293759527108	0.6809657888718765
transc3ce871197946c4f	1.0297716808667743	0.7748720905670459
transc4f671c468fbc763	0.5502718985039248	9.00076095748395e-4
transc5439485649aa27e	1.006072084934524	0.9486606965838617
transc583dcc116856724	0.6054351516393951	0.08918048101734337
transc5bcbca48bf6acbe	0.8368032229293043	0.2972153162763873
transc5e7fce1eaa2a161	1.0530812523333324	0.7265938062658547
transc5f0edd36605cb7e	0.9965922344628035	0.9684749862463716
transc6559f7890a952fc	0.7487006817198095	0.02438995333458733
transc66b1eb2952da9ca	0.9046016957683984	0.07124751957091043
transc6d6f43d60de928b	1.0145160882196953	0.9516322173618416
transc6db3794a74d3afb	0.8725481412858844	0.3087143741897684
transc7cd304b07209710	1.1265733602069936	0.4180574462174544
transc7eda98bdd6886ed	0.9782919863228655	0.737377585909189
transc96a1ad8bfe266de	1.039875937259817	0.5756976458340768
transca16add4da92a4a5	0.9802766491375641	0.8990348066321411
transca5273de19d8ba66	0.8486969630929357	0.5074452235923217
transca5a98a1ef93a5e3	0.838139090832379	0.4845410805329058
transcb027661d9b7076a	NA	NA
transcd389d9ab5403c0f	0.9676820460703939	0.8998249939487554
transcd3ec8265a83ca1a	1.1180557857151192	0.4481440157396582
transcd40d86cf8f8f327	0.6408456982870167	0.006304133367030071
transcd4986ff53e39948	0.8680961928237912	0.28903039635205774
transcda6594cef036cd6	0.7202771090822886	0.1920886498391509
transcdb183f259403409	0.9925933329561272	0.9161305854608698
transce4517c53263743a	0.9402866616035764	0.6052987974530254
transce9a0143fe91a653	0.9694715359795825	0.6987847827837315
transceb3d78e2037ff00	0.6203856001258539	0.02731719312752229
transcf23f2de8f7baf37	0.8597287346376701	0.3486647599227286
transd03d076ae164959a	1.2265796283447266	0.2238382483472864
transd05b4eb893a471ff	0.8111005649188779	0.22082331296857455
transd0a9331ee9c936bf	1.0838186197179651	0.39590824101821254
transd1af14481902bbea	0.9171468076956399	0.3435708036925519
transd270650306ee1cd8	0.9202985033634393	0.2688223271887195
transd365d46628ce62e5	1.3819068324458712	0.2534374887875658
transd3b0d5fa0b4591e7	1.3653977441465919	0.03787008529592042
transd44cd4aea58bc92b	0.9296947296769884	0.3326379769174188
transd498bdda5e57fc07	0.9996672012646465	0.995765382191494
transd4cf660a7cd7c37b	1.0229392538912296	0.8673800392465449
transd5e0fb7a65b7e9bf	1.0454338530842866	0.5760686911804713
transd640dcb7339a86b9	0.8011956129622702	0.2694258357049971
transd67c0d70c43c60ee	0.9503727299187078	0.6813724023683775
transd6be8021e0033902	0.6053919143655085	0.006179237177500956
transd75cff12c9d07260	1.0002110636816124	0.998434965819551
transd7d02191364999be	0.6134885278852732	0.07509934420849187
transd7df7c7e30fae892	1.0236781657974192	0.8590615888494092
transd802505da6e0697c	0.8283179390582733	0.5186404603278216
transd88bb759bdd9e835	0.811935375751202	0.1614415581184156
transd8dd121f969254a6	0.9027476440158819	0.3800437628062437
transd8e1cb0723d862bd	0.9479509238591358	0.6602557103894745
transd906b60e036bc5d4	1.1059529784111406	0.5804189486951168
transda0816d522c475a0	0.6646718233032284	0.045383564820051375
transdabb456e5e01331a	0.9078782881487444	0.3203782020464505
transdb9f570b02ae5a60	1.0454484052297341	0.8071879629143134
transdbc7e2d7e5cebd19	1.2604120971904136	0.2544774885685873
transdbe80eecec8662fc	0.9236153888483313	0.7198446651671754
transdc5fcd55000fb96c	0.8518021979266563	0.24631289185534935
transdc79f8deb8509005	0.8656411139134184	0.7850201987167961
transdd260d320f4ad663	0.5551090402749087	0.045175715281607694
transdd3da691b6471dff	0.810884374819393	0.16487783520880253
transdd91f2f8c3e8470d	0.9283780183237117	0.6943375584629732
transde8eb4e6b7337024	0.9986690017384685	0.9901460872766444
transdea4b9ea82e8fa98	1.0518681099251106	0.6498159283105026
transdf038fea65124957	1.063078528724204	0.9324123836460649
transdf15186214903009	0.6440846755334193	0.02940308920465446
transdf5b1e91c5f5cd60	0.632064995740303	0.2389004084859924
transe06fff4e243ef33a	1.2522633234277936	0.2807655731120157
transe1c61f10eaf7e375	1.5169602165988711	0.5610926979508264
transe20c3a39b5294877	0.8327192141906216	0.3315565147838438
transe27321530c986e87	0.8082300801143686	0.16107525187310903
transe2c81959d1826b3a	0.9659018743463379	0.8999115256420253
transe2fdbb5d535a0b39	1.2161030723856419	0.23854799341829508
transe37d0d6ebb3b71db	0.8877850900194103	0.21584010630214667
transe3b540fc6c7e9c45	0.44707884489027433	0.006177868684367479
transe51531e031d82ae6	1.0664633824878822	0.5572990368985637
transe5525df11ea59fd6	0.859696288281037	0.21769530623026923
transe58320507005e136	0.7230954754108754	0.1210546115820586
transe5ae0af975816742	1.4519482436600217	0.07866730160846831
transe5d189d7ef1d23a7	0.8700677581278747	0.11781221564737376
transe5ffa60dc323704b	2.428693232856821	0.3507711098038451
transe626c15947ad6fb5	0.8743076524566802	0.08568557896115254
transe6326ed0711d1354	0.739614691430196	0.02337723061949112
transe63ccea43bef1b4d	1.2663949224161342	0.3895481047109265
transe6479c565a196c8d	1.2406281901348108	0.3921460956107513
transe70e977db6ea1913	0.9866539305271602	0.9590199779159979
transe890ffb86a4c2fcf	0.9894211102267382	0.890426348900132
transe9bdb6a978890c7a	0.5247968249563822	0.010428982316578022
transea2563ae2a56a64a	0.7972217618140824	0.17406012482044342
transea31ae57d1fbc239	1.0014108859432787	0.9921526446347818
transea7a4e39fbc7f219	0.9576102467130588	0.7868730509177336
transeac84cac46c2871f	0.624811810942425	0.01718789835693799
transeb78772890b2c24b	1.721467881843326	0.0047526200192864534
transec047a8417243e78	0.9208555029475111	0.20152375383009355
transec0eaa21fa816bc0	0.8458787539881315	0.4825425605995713
transec5785bb580c22e5	0.6543474302220655	0.05578733706714542
transec7206b8915f3167	0.8837474315531334	0.343079860307394
transec97fe34be5e7781	0.7466562666016429	0.19358320606513943
transecb875c0befb842c	1.046362806585082	0.7199557454213361
transece726caae856c34	1.0596320055354769	0.8123371353163518
transedf8bb0ebdec3d62	0.813857462718133	0.16786125124133575
transef82edf9ea401e5d	1.0192502871696132	0.8826525711949398
transef84ca151afcc476	1.1332223240073305	0.4691845597498549
transef92823e2559b8f3	0.8523351795471809	0.16406074350385008
transefa254304db02f03	0.7727316898578285	0.044618948897528835
transf03446130afafe94	0.815074821104384	0.23870125215351118
transf03ac1f9eea85a45	1.2175509806643485	0.14835783733956479
transf04a5a5a2184c94a	0.8717869875291996	0.270288253135923
transf1463958773c4946	0.9361625207642134	0.40163117902533607
transf191d37d3f2a8c96	0.8580825932973585	0.19018593410883908
transf258a253dd19607e	0.7446662711254003	0.17483517602567442
transf279b48e2424b4b6	0.9538953911798354	0.7134926948488803
transf2ae3f99d8cab935	0.35870517113765094	0.48562034451187264
transf2f309e772308e9a	0.6313210322673358	0.018682358115286395
transf319d58cc3a8b912	0.7233680209421103	0.01164281909220369
transf35d15cdd3cb2977	0.9115228443355627	0.5176218851891891
transf4f7c999e2640e53	1.0789958045469559	0.5383475080619552
transf6047190592fe137	0.9768151042690152	0.9012795308523162
transf7901beeba483233	0.855067433921113	0.16890887030205046
transf7bcd0a461671242	0.7701831133732507	0.12211881796198026
transf7e5343fa371ac50	0.7227358744500713	8.525658074687648e-4
transf8471f20002b2b29	1.3021196404045137	0.24042865839965027
transf904c58900884e15	1.4636988209469155	0.15345552063390966
transf9a9d710d8d6a42c	0.7978242168550536	0.2815510989030329
transfb0381a28fa3f3cc	0.7026334869156373	0.035378084186855674
transfb51142ed355ed28	1.0074415367067762	0.9286154065612188
transfbc2bc4feb462c64	0.7860577780781403	0.07585984149371838
transfca7a3bfc3b85718	0.9219598608220431	0.3578348466834935
transfcd7d54236fbd69a	0.7431901537535405	0.07414836061374634
transfd2c8260efb5ddeb	0.75497519921342	0.04783461457514172
transfd52c393207e53ae	1.0163206172257542	0.9267220013194974
transfd76c0367bd162b2	1.0053286070681133	0.9564314764697817
transfe3498b95c4d4b35	0.9018155921359732	0.11388427378638018
transfe4866302e7883f2	1.0347539492073248	0.8875200839014309
transfe7942292326f669	0.9940510625297968	0.970132690335634
transfe8d5c19d818b5a7	0.9021051834537136	0.5772557947204868
transfea942ee027cf30f	0.9634958083828328	0.6626463724511005
transfeebbe7ed3017182	0.9354412815309208	0.7387460513947597
transff330d1596edd7f6	1.3335002400536393	0.029663002141288853
transff7ba03440d7762c	0.8305015470219318	0.6377696093104305
transffc40b1b4eac5433	0.9275660191021262	0.39847191317138303
