gene	t	p	model_p	fdr	variable
VEGFC	-4.347967677391123	2.7770393956661943e-5	0.0011140564220798344	9.498553195079614e-5	is_normal
VENTX	0.5013584449528554	0.6169800508934671	0.9994762951998417	0.6845510493024752	is_normal
VEPH1	8.290946600128459	1.3247972426653854e-13	1.2188754697468317e-16	1.7546092804173507e-12	is_normal
VEZF1	3.5103743887589616	6.184633063558311e-4	0.7275295925697183	0.0016035666813553583	is_normal
VEZT	0.45068828018839235	0.6529767336390305	1.740947382791657e-7	0.7160669223129206	is_normal
VGLL3	-1.325893516205248	0.18723625640454283	7.361584147869343e-8	0.2549307560630742	is_normal
VGLL4	2.7758079239394746	0.006332802529420069	3.935672809848712e-5	0.013077645551668758	is_normal
VHL	-0.6395893905792633	0.5235826430249931	2.402774089139349e-8	0.6006941793949526	is_normal
VIL1	0.9465973143870701	0.34562759190918857	1.3512194551954445e-8	0.42578757104504633	is_normal
VILL	-3.8343440821455297	1.9656604767524379e-4	4.918659570695945e-18	5.666957331913943e-4	is_normal
VIM	-9.571821080309567	1.0647453657616628e-16	1.3539520196131757e-29	2.32987448669462e-15	is_normal
VIM-AS1	-8.376149466944444	8.307758662337234e-14	7.51862371638699e-23	1.1377350346905375e-12	is_normal
VIPAS39	-0.18094145693343947	0.8566997159455034	3.8920654096771877e-4	0.889392397016652	is_normal
VIPR1	0.4272218731185472	0.6699355268844369	1.9185982574807721e-19	0.7305371388110721	is_normal
VKORC1	-3.5439109789525967	5.510807699967651e-4	1.6813913755549944e-13	0.0014394495293409478	is_normal
VKORC1L1	-4.210818099408394	4.759251038809044e-5	3.6715474147694025e-8	1.557171247710635e-4	is_normal
VLDLR	1.9016642408868567	0.059462502198764915	1.7327285999492232e-5	0.09436324110191387	is_normal
VLDLR-AS1	4.1402714896831165	6.250688019248133e-5	3.0296605193268247e-5	1.9901648343254562e-4	is_normal
VMAC	-0.2597624570910112	0.7954643637050572	0.5490856742382377	0.8377940069754608	is_normal
VMO1	-4.674505013188663	7.362686376932153e-6	1.5881526843736922e-10	2.8156031593956014e-5	is_normal
VMP1	-3.083639261720286	0.0025053755908187167	1.985032829285979e-4	0.0056880542654772605	is_normal
VN1R1	0.12961545188078002	0.8970741384765519	7.777652395429698e-7	0.9218674804500526	is_normal
VN1R2	1.4623530344824587	0.1460954479601823	6.283840023460709e-9	0.2061251332466354	is_normal
VNN1	0.5945597268056299	0.5531873097923007	0.7407817122994318	0.6273047050449103	is_normal
VNN2	-6.424340284093768	2.377403901837956e-9	1.421236648685905e-13	1.6414686812690093e-8	is_normal
VOPP1	-10.3247657351909	1.4969229953456152e-18	1.9893646551815394e-22	4.536481473206539e-17	is_normal
VPREB3	0.7653713521652739	0.445459390810516	6.454866540007693e-9	0.5255264742822764	is_normal
VPS11	-1.9173600261248076	0.057420366984911375	1.13849741926206e-7	0.09164886301408666	is_normal
VPS13A	2.937340366421767	0.003927041739017954	0.11583994499254605	0.008500748415705224	is_normal
VPS13B	-1.6633567982389608	0.09868761574871014	0.9994502664491025	0.14705571334787176	is_normal
VPS13C	-4.975656991603832	2.051791324957231e-6	2.0500374130823526e-10	8.69066526940105e-6	is_normal
VPS13D	3.796670983799073	2.2540482317866132e-4	9.745252220850917e-4	6.416979329765041e-4	is_normal
VPS16	-3.634830065347589	4.01526899849251e-4	2.7900082325244303e-11	0.0010806564309922928	is_normal
VPS18	-1.8843984409711652	0.06177898064861919	0.002058363818626714	0.09754503028575255	is_normal
VPS25	1.4776680332657892	0.14195301862142484	2.7452414551978987e-9	0.20120719557565067	is_normal
VPS26A	-2.4327509143592025	0.016366518922436422	1.3049272118260364e-4	0.030338987720991063	is_normal
VPS26B	-3.515527455987691	6.076281328029334e-4	1.1476296441967808e-11	0.001577504725029281	is_normal
VPS28	0.5026024521086175	0.6161074338073393	0.22714114878336075	0.683744365822415	is_normal
VPS29	-2.9881996451598183	0.0033649817538109004	0.025679695395615383	0.007397710276864776	is_normal
VPS33A	-4.425828518480049	2.0350291935186478e-5	2.868516490002093e-11	7.121338811786636e-5	is_normal
VPS33B	-3.9791138234843957	1.1515737936194138e-4	7.450927014102214e-8	3.4801582456969293e-4	is_normal
VPS35	-3.4277758774547604	8.189640204592219e-4	1.0957084928590418e-10	0.0020641818952443847	is_normal
VPS36	0.5864961041912271	0.5585750811780328	9.338368043892494e-4	0.6319903688447079	is_normal
VPS37A	0.5398219815447035	0.5902577077863307	2.45091414129962e-4	0.6606972351210717	is_normal
VPS37B	4.357138790129683	2.6776943683982326e-5	1.4947661138890792e-13	9.189982717844104e-5	is_normal
VPS37C	0.9103018441208339	0.3643743577004843	1.1646283957896963e-4	0.44503799318662657	is_normal
VPS37D	3.971800462070365	1.1834881189990145e-4	6.703976680258694e-5	3.5674255770982055e-4	is_normal
VPS39	-1.1813259136960172	0.23966351874203587	0.6546800961799507	0.31364583080542063	is_normal
VPS41	-0.10879030666151894	0.9135391725956843	1.3462670931191878e-5	0.9349694255369586	is_normal
VPS45	0.18745912813537305	0.8515974955890855	0.04024850150633746	0.885334703640088	is_normal
VPS4A	4.789349330090095	4.549554429629708e-6	1.1799794061273499e-4	1.8059808738687846e-5	is_normal
VPS4B	-0.9660135576086369	0.3358590179811928	0.010086989254145978	0.41582545083385775	is_normal
VPS51	-3.271274794170079	0.001376082557004155	2.0651707865894915e-9	0.0033125649800653492	is_normal
VPS52	-0.8854957287655961	0.37767514174586725	0.9210226163575223	0.45853347957980195	is_normal
VPS53	1.875301680456667	0.0630295490448721	5.67168170303048e-9	0.09922744528363908	is_normal
VPS54	0.32725359643440005	0.7440106738416197	0.0019128566909034082	0.7957345488597529	is_normal
VPS72	-3.8264689238285907	2.0228813860929495e-4	1.1307625261950225e-12	5.824774109689793e-4	is_normal
VPS8	-0.8819284573762242	0.3794686553653067	0.004024730693384719	0.46042367294491665	is_normal
VPS9D1	4.391832601437915	2.331916409176428e-5	1.0643543035986723e-4	8.080001484660493e-5	is_normal
VRK1	-2.603455784797673	0.010318995759724033	0.46133954875028904	0.020185353726545126	is_normal
VRK2	-3.2932508378648135	0.001280706895440083	3.8770903575345594e-7	0.003106855150721578	is_normal
VRK3	3.6307308809947947	4.073489244579998e-4	0.007035532448409187	0.00109465313567165	is_normal
VSIG10	-0.20244150193484914	0.8398930060905142	0.06206131392969707	0.8750386102193943	is_normal
VSIG10L	0.9463798452001901	0.3457380311348369	0.0017717417827065507	0.42584916832026243	is_normal
VSIG2	2.684135038921235	0.00823370780707266	4.190744737437945e-14	0.01656143454428603	is_normal
VSTM4	-3.1457533255720724	0.002060383278324	1.9415492970479787e-7	0.00476372783562622	is_normal
VSTM5	0.6893275576713082	0.491864880028006	0.2538673764309322	0.5701538117425895	is_normal
VTA1	0.9390145625324186	0.3494918350950399	0.01232692212256073	0.4295716476370957	is_normal
VTI1A	3.846454243688754	1.8806608216714144e-4	6.07250240707349e-8	5.441945030594162e-4	is_normal
VTI1B	0.19462690241741146	0.8459936112569902	4.454998117477391e-7	0.8800931618066962	is_normal
VTN	3.3113969527585065	0.0012066445369069416	3.794498239176038e-4	0.002941874535310142	is_normal
VWA1	-4.704605414242828	6.494555723144406e-6	2.7358704182503953e-9	2.507432308234273e-5	is_normal
VWA5A	-1.0152599371486903	0.3118971654086889	3.5792186903563054e-11	0.39141997105167364	is_normal
VWA7	9.660976147994985	6.439048303071882e-17	1.1631581181820053e-30	1.4588274708503048e-15	is_normal
VWA8	4.85994265526349	3.3720040917764495e-6	5.025794774954983e-13	1.3729639312717054e-5	is_normal
VWCE	-0.7097037753479303	0.4791787044262864	3.1040412057568196e-5	0.5581572410956545	is_normal
VWDE	1.4039056649451536	0.16276853507487074	7.153395330641773e-9	0.2265192767405766	is_normal
VWF	-12.482431866137626	6.959157458271353e-24	3.6121443408215966e-44	5.943542236482418e-22	is_normal
WAC	0.425574951282133	0.6711322779366318	0.9950457078784807	0.7316722931056023	is_normal
WAC-AS1	0.18361493005749807	0.8546060985288974	0.19433607618763196	0.8876766522052939	is_normal
WARS2	1.4218988124759677	0.15748772533674593	6.773567286259179e-5	0.22014849969699668	is_normal
WASF1	1.5952952979440074	0.11311236476167828	5.083315539640947e-7	0.16555665187178753	is_normal
WASF2	-2.519722454398632	0.012975102851871766	0.44451293784137136	0.024735545101268522	is_normal
WASF3	8.970068223587202	3.109862312347193e-15	2.568318533969524e-29	5.3379025219971554e-14	is_normal
WASH2P	5.733108967350112	6.721268998647755e-8	7.939826875715217e-6	3.717273262517432e-7	is_normal
WASH3P	4.737982841019322	5.647716640520971e-6	5.339253743244466e-5	2.2024004705981462e-5	is_normal
WASL	9.897761299432002	1.6882172905178842e-17	3.8942981993739887e-22	4.166437488262351e-16	is_normal
WBP1	4.060258588805096	8.483400323111447e-5	7.41225568013334e-10	2.641946460846111e-4	is_normal
WBP11	1.754487540314493	0.08173999793365547	0.013418828878556766	0.12472983766985088	is_normal
WBP1L	-1.4628209442140183	0.1459675154668727	0.5451235259899178	0.205985802920005	is_normal
WBP2	1.8472300031042843	0.06702283178122309	0.008054897565883937	0.10471017133713922	is_normal
WBP2NL	3.0155301446576517	0.00309451473970949	2.721496125853808e-8	0.006858745157594547	is_normal
WBP4	1.152255721648179	0.25136348949505166	0.0015052183087635514	0.3264713634990109	is_normal
WDFY1	-3.2499417437056333	0.0014749719648153917	0.0010264710918528172	0.0035295134875494138	is_normal
WDFY2	-0.719599071838142	0.47308371613736544	6.386201170082015e-13	0.5523360172168811	is_normal
WDFY3	1.6804132809719676	0.09531581201768426	0.9378424384507223	0.14264979003326322	is_normal
WDFY3-AS2	7.035991480251348	1.0676976850201083e-10	3.5385964359430996e-15	9.074786355430256e-10	is_normal
WDFY4	-7.370301511977451	1.8651284843802632e-11	1.1504084160756923e-15	1.7604414334820273e-10	is_normal
WDHD1	-7.585415412737121	5.973617570586074e-12	8.341810671007358e-18	6.117748459643819e-11	is_normal
WDPCP	2.253757459276848	0.02591214115559298	7.924752500033889e-8	0.04553041061902946	is_normal
WDR1	1.1469904670447137	0.2535250294172138	0.2645290927501671	0.3287636619625818	is_normal
WDR11	1.091211030690867	0.27722983121029937	0.9981527845269164	0.3546729715311429	is_normal
WDR12	-1.4784215849779667	0.14175157692391122	1.4183602809239514e-11	0.20096209476979446	is_normal
WDR17	6.610471540907064	9.370252384662164e-10	1.819776419276567e-8	6.895331415386904e-9	is_normal
WDR18	0.26286362346442177	0.7930783271528608	0.7675881528057286	0.835780719880206	is_normal
WDR19	4.325286705098603	3.0381870717812416e-5	0.002326924822092855	1.0314173022293726e-4	is_normal
WDR20	3.310843110403542	0.0012088445228893734	0.004734966804932931	0.002945709323284982	is_normal
WDR24	1.0109213915561575	0.3139612187486357	0.9937087015642154	0.39342588485676816	is_normal
WDR25	0.5870914135426906	0.5581764402058824	2.154822941130023e-6	0.6316407608914554	is_normal
WDR26	-0.8036515311463382	0.42308817959142264	0.21127294903011254	0.503178211393563	is_normal
WDR27	3.87122523141884	1.717558438900367e-4	3.5509131232619467e-4	5.003893636755008e-4	is_normal
WDR3	-4.945509166567385	2.336924449940954e-6	9.731500568153652e-13	9.783701529580488e-6	is_normal
WDR31	5.29527294031149	5.017115550050307e-7	3.317957206110726e-14	2.388553794976653e-6	is_normal
WDR33	-0.046340754398450486	0.9631108788613199	0.6233344901831916	0.9741715837578037	is_normal
WDR35	4.007504654530277	1.0352912877867802e-4	5.006245593023664e-4	3.1619689699807774e-4	is_normal
WDR36	-3.0621736084801072	0.002678788873948145	2.8455803133213004e-7	0.00603027041720084	is_normal
WDR37	2.0610466115584423	0.04132348534389593	0.6267658733578966	0.06859017143300135	is_normal
WDR4	1.990569213975129	0.048658412673571974	0.8509045312360104	0.07928018862249696	is_normal
WDR41	-4.050639178617313	8.798297680565891e-5	2.5819036878563946e-9	2.731562258526868e-4	is_normal
WDR43	-1.2875675538993259	0.200219679911857	2.2267194861350663e-10	0.2696383533369542	is_normal
WDR46	-1.9456727072227304	0.054052064369525296	4.2020657719562165e-15	0.08694232291922731	is_normal
WDR47	-2.924173413224261	0.004085990968878308	1.4947586859145728e-6	0.008815031343146526	is_normal
WDR48	2.060007413718711	0.04142434266155701	0.10673034228631317	0.0687251985856677	is_normal
WDR5	1.3344280632297498	0.18443263831016188	2.728714428229518e-4	0.25164840618384987	is_normal
WDR53	1.7398234300457305	0.084293667950146	0.6785323287484131	0.12819624096195312	is_normal
WDR54	-3.7418388600032775	2.7464365340865794e-4	1.4834593005446313e-11	7.68827644782441e-4	is_normal
WDR55	-1.2333083888886573	0.2197207834688598	1.071158685197506e-8	0.29204916814215925	is_normal
WDR59	4.5295997228113425	1.3372447718311337e-5	4.67993737151137e-5	4.853065496946777e-5	is_normal
WDR5B	1.8323436389309788	0.06922458702268977	0.003267145710475615	0.10769627735965381	is_normal
WDR6	7.995729720161186	6.603877664046309e-13	5.9632303116600195e-21	7.853320172298784e-12	is_normal
WDR62	-4.664530848794587	7.674363629799877e-6	1.2868553187755732e-9	2.9287048170485585e-5	is_normal
WDR7	-1.7397152889054441	0.08431274001412908	0.1997546542828449	0.12821140954776164	is_normal
WDR70	-1.3144161094515348	0.19105664812481124	0.04196901818076561	0.2592057654158891	is_normal
WDR72	9.261209070636689	6.10642096718451e-16	6.90936049103538e-24	1.1691804927929906e-14	is_normal
WDR73	1.9378293024984616	0.05484610619993318	0.023274932886723127	0.08803865230316191	is_normal
WDR74	-3.694626136353887	3.25054104197542e-4	1.9994662509026533e-18	8.934391332849155e-4	is_normal
WDR75	-2.143515779066209	0.03396290662015751	3.9469924032424156e-5	0.057809551889269194	is_normal
WDR76	-5.942851098551571	2.488761536364515e-8	7.39969010720557e-6	1.4785677727845172e-7	is_normal
WDR77	-1.8496073073264319	0.06667667785489113	0.02501472633619479	0.10423871137465342	is_normal
WDR81	-2.8437644686676	0.005191799170211237	1.1609873954465144e-9	0.01092145602427478	is_normal
WDR82	-2.6252385627296864	0.009713566418048655	1.4457581300850826e-5	0.01912583176793931	is_normal
WDR83	5.099535131850836	1.196051671771658e-6	4.21618925921602e-10	5.295757709487633e-6	is_normal
WDR83OS	-1.3697861126053845	0.1731518165692251	0.03800924608414185	0.23861288862639546	is_normal
WDR86	-0.8709365416227154	0.3854193252815421	4.124530246581963e-5	0.46632859378960173	is_normal
WDR86-AS1	-1.189183666823669	0.23656875441195335	3.7440377390050816e-6	0.3103161953991666	is_normal
WDR89	-0.11792688471062603	0.9063104448695648	1.3877332540093845e-9	0.9292583519428046	is_normal
WDR90	2.8080292436007683	0.005766002196694027	0.6537849460173855	0.012012788727943853	is_normal
WDR91	5.156926611717351	9.289547954333622e-7	2.9373175109110898e-5	4.198470486609026e-6	is_normal
WDR93	0.912779230006298	0.3630746833217712	0.8773081175138305	0.4437509486010754	is_normal
WDSUB1	4.25144019209892	4.0622112027749224e-5	0.22981540517618154	1.346933653400099e-4	is_normal
WDTC1	2.317696144995697	0.02205282305965056	6.744531315780809e-7	0.03945263203714557	is_normal
WEE1	4.745804746986605	5.46530638591557e-6	1.1534306391851822e-7	2.1381759464276018e-5	is_normal
WEE2-AS1	1.4346395643177328	0.1538285839542478	0.0039209425167943315	0.215790915400738	is_normal
WFDC1	1.6928332381343232	0.09291979592531315	3.8054163680208395e-11	0.13941926790667727	is_normal
WFDC2	11.54369042212215	1.4442286455100161e-21	6.044172871159736e-43	7.347317715713771e-20	is_normal
WFDC3	0.5348859158263314	0.5936567195544391	0.02315118595833289	0.663426684533002	is_normal
WFDC8	-0.670326486254947	0.5038572982156694	0.7301283651302171	0.5812817884940821	is_normal
WFIKKN1	0.7940500761503415	0.42863593652243215	0.07507431336332758	0.5089171469773455	is_normal
WFS1	-0.1418284640083228	0.8874384877541737	0.0029981825550714452	0.91396500543972925	is_normal
WHAMM	1.5117507684708618	0.13306225209619085	0.775179994283205	0.1904635100598803	is_normal
WHAMMP1	-1.4869581651223542	0.139543962085372	9.508507418155441e-9	0.1984112111499407	is_normal
WHAMMP2	1.3544205346950016	0.17798833260852615	0.9830545173160669	0.24432218810825543	is_normal
WHAMMP3	0.6157097010977997	0.5392820414672125	0.6867447624829768	0.6150524395407706	is_normal
WIPF1	-10.891229670727506	5.951712543055744e-20	1.0380322869447266e-20	2.3559419426050996e-18	is_normal
WIPF2	0.819796842285698	0.41385585024229254	0.022003103716806395	0.4942420882724056	is_normal
WIPF3	2.473517422465502	0.014689316796844048	8.072053478799591e-4	0.02760024697348351	is_normal
WIPI1	0.7245514698522506	0.47004957746292175	0.9801874385415885	0.5496132298048035	is_normal
WIPI2	0.9498636308169274	0.34397156793806427	0.9185291544342948	0.42404403248912625	is_normal
WIZ	0.5353691316504468	0.5933235735752128	0.27374538975222507	0.6631069711176063	is_normal
WLS	12.040590010158216	8.540653292567498e-23	5.976802719352922e-46	5.5810064292067295e-21	is_normal
WNK1	3.0585050180266253	0.0027095137466888568	5.708688931851152e-10	0.006096514085636177	is_normal
WNK4	15.860122796987476	5.294510996537155e-32	8.66042171480438e-51	3.552868998247695e-29	is_normal
WNT10A	0.8598700857378511	0.39146828124157296	5.539859303611507e-13	0.4723496034982658	is_normal
WNT2B	0.5877659707899493	0.5577249011521133	0.006390593431495124	0.631293581161922	is_normal
WNT3	1.9580671867548833	0.052397355392303044	8.119485256706257e-4	0.0846770105720567	is_normal
WNT5A	0.8687454844863087	0.38661235352512013	5.456382206192402e-5	0.46745098977914995	is_normal
WNT5B	-2.1994371884872588	0.02964266783074599	0.04842783401978061	0.05127970477177418	is_normal
WNT7B	3.4162757186114954	8.5129622028421e-4	9.846234949439079e-15	0.0021368839216681667	is_normal
WNT9A	0.06089357281319161	0.9515389441849433	5.761181708574932e-11	0.9650296366645715	is_normal
WRAP53	-2.433373450250435	0.0163396771011177	0.0012371857326326965	0.030297201277493507	is_normal
WRAP73	-5.195124228865286	7.844086199738741e-7	1.2344776163756776e-4	3.600614421065744e-6	is_normal
WRN	-3.935902912236986	1.3527621957629428e-4	5.2274479778209356e-8	4.028813627743329e-4	is_normal
WRNIP1	0.7878606339228039	0.4322348027510683	0.771416817722233	0.5124991872417378	is_normal
WSB1	2.7584475790819503	0.006658792892685999	0.1310701770116053	0.013685479695219126	is_normal
WSB2	0.3839716801869652	0.7016365267011957	0.6675922509280541	0.7592890442538205	is_normal
WSCD1	5.108546821998335	1.1496468721821485e-6	1.6141002237922726e-4	5.104229276241599e-6	is_normal
WT1	3.0758954616647003	0.0025667003579178645	6.580786745209743e-9	0.005807994515126559	is_normal
WTAP	-0.37270575204131196	0.7099838842452058	7.297474323378177e-5	0.7667913011023482	is_normal
WTIP	4.7287715682541025	5.870092863727701e-6	8.589738916503762e-22	2.281010596400093e-5	is_normal
WWC1	8.968163952224145	3.1430448275553033e-15	3.379032270481902e-14	5.3817482029051434e-14	is_normal
WWC2	8.522451014698321	3.717242538894095e-14	1.9811133431635936e-9	5.334356604694052e-13	is_normal
WWC2-AS2	3.559020818270666	5.230386839373192e-4	0.20902203512712841	0.0013720515886159162	is_normal
WWOX	6.0036935105613445	1.8591382095973747e-8	4.806059615376564e-13	1.124902346485453e-7	is_normal
WWP1	-3.3955176868734256	9.127086443083723e-4	0.461503803418878	0.0022792646137858555	is_normal
WWP2	2.8609792413555017	0.004934280867090431	3.641858886033373e-5	0.010440523420276028	is_normal
WWTR1	1.3832691868305058	0.1689902984987226	0.013504484483920188	0.23390740462076406	is_normal
XAB2	4.831942933735813	3.798603809040254e-6	2.1688042243698686e-4	1.535128330283776e-5	is_normal
XAF1	-4.160340765835983	5.786083464300643e-5	4.297186681225411e-6	1.8535459917918767e-4	is_normal
XBP1	-3.3893041393088357	0.00093188417349292685	0.20003912117080996	0.002323445111971395	is_normal
XCL1	-8.350006650732924	9.587980187988851e-14	1.5816726609097136e-19	1.2991713154724894e-12	is_normal
XCL2	-9.19082823779654	9.0588871660331e-16	2.2250536746567568e-14	1.6797083939965583e-14	is_normal
XCR1	-2.1930351924023066	0.03011173007345248	0.014897549983092393	0.05199540499878597	is_normal
XDH	1.4353742664605997	0.1536195884290849	0.15004680811797358	0.21553238153551021	is_normal
XKR8	-1.1706948590670672	0.24389635495888085	0.9231394019182975	0.31841647527149797	is_normal
XKR9	8.891418917967531	4.818895050525959e-15	5.696454256598121e-19	7.933162272431287e-14	is_normal
XPA	4.863444338763426	3.3220404532209932e-6	1.7983141272821686e-10	1.3537939290569763e-5	is_normal
XPC	3.0295082166171823	0.0029640735631612236	0.18830529254268932	0.006610179561966761	is_normal
XPNPEP1	0.36628349654556824	0.7147582619980978	2.3222288483012331e-7	0.7711203053190319	is_normal
XPNPEP3	3.0983442581110667	0.0023926403423697585	1.673332204803136e-5	0.005457605649834029	is_normal
XPO1	-2.8034373946430984	0.005843844049640562	1.3149012342610617e-4	0.012158784932457522	is_normal
XPO4	-2.075867231868087	0.03990784324019237	0.09872471453196749	0.0665067794395448	is_normal
XPO5	1.0739064961048401	0.28488490688394147	1.9854851378583335e-11	0.3628195307554002	is_normal
XPO6	-5.2660862678983955	5.717961848716808e-7	3.5240837148250975e-10	2.698510327264476e-6	is_normal
XPO7	-0.8045925417619413	0.42254675801409536	0.6498889487613879	0.5026191368223711	is_normal
XPOT	-6.022920025247394	1.694904467704448e-8	4.93162985162945e-11	1.0321777769615852e-7	is_normal
XPR1	2.5470373487871814	0.01204806932544252	1.36622212185402e-7	0.023175183310692876	is_normal
XRCC1	-1.0945264880761725	0.275779495225475	0.9886494869888368	0.35320227635348483	is_normal
XRCC2	1.6200982061633586	0.1076722967909218	2.1849156000572412e-8	0.15869867235411256	is_normal
XRCC3	-0.37507333515838465	0.7082266859395364	2.99889246816519e-5	0.7653819646888254	is_normal
XRCC4	-2.5604891521152897	0.01161373474694247	0.00813349822982608	0.02244738229863912	is_normal
XRCC5	-2.630756625940356	0.009565372348763911	4.2131056582390985e-4	0.018865672097800004	is_normal
XRCC6	-1.2590309404076008	0.21031040988584995	0.029436324335975633	0.2813990026691414	is_normal
XRN1	-2.225245857133402	0.02781560817777818	0.002374905420662842	0.048428162891184845	is_normal
XRN2	-1.6369255477846263	0.10410234910116567	1.4820075395630676e-5	0.15403300121100658	is_normal
XRRA1	1.4864984602964157	0.13960637254053462	0.4797584204271417	0.19847992351101837	is_normal
XXYLT1	-1.3343403023233351	0.18446130710203687	0.0013573519079205694	0.2516631561314651	is_normal
XYLB	4.423830467846438	2.051421348470624e-5	1.7084108930630119e-9	7.171577683614e-5	is_normal
XYLT1	-5.861593822105659	3.6653098377542194e-8	1.2289911511915547e-12	2.1142671401405018e-7	is_normal
XYLT2	1.1838327943247446	0.23867306593001766	1.3143937201131658e-16	0.3125818629261904	is_normal
YAF2	4.767660972484621	4.9853435685768786e-6	2.850878406960752e-7	1.9667822387565893e-5	is_normal
YAP1	1.0250552358874956	0.30727042445782315	0.005379030421166033	0.3865430120924517	is_normal
YARS2	1.57889037931479	0.11682933850592793	0.013081267680857774	0.17035439343266615	is_normal
YBEY	-2.5295205600429203	0.012635468160314182	3.579144480153955e-6	0.024189514646807155	is_normal
YBX1	-3.7497236029866348	2.669833488706623e-4	7.392470176268878e-6	7.484824403595539e-4	is_normal
YBX2	0.8897483287361511	0.3752702273666736	0.23394471913019585	0.4560870742063044	is_normal
YBX3	-1.3118582059066923	0.19191593200099344	1.1165777123188234e-15	0.2601711701546897	is_normal
YDJC	-3.7494946263065074	2.672029221365957e-4	3.3187060436756256e-19	7.488909265610394e-4	is_normal
YEATS2	-6.462664632103913	1.964643387005918e-9	2.8805982224697556e-29	1.3719402680717243e-8	is_normal
YEATS4	-0.7067693517093685	0.48099445967691323	0.37086320067265766	0.5598095412757732	is_normal
YES1	2.616573480496308	0.009950458891087949	0.9671736116518401	0.019540393909310394	is_normal
YIF1A	-2.0245416973843167	0.044995049402212654	4.918029822413988e-9	0.07401085891751313	is_normal
YIF1B	-6.305113366146643	4.288053692103308e-9	1.35457531181034e-10	2.847655637564553e-8	is_normal
YIPF1	-3.733551497990044	2.829195106660378e-4	0.0036479361652484834	7.893291911118203e-4	is_normal
YIPF2	-0.774935917028742	0.43980674197861525	0.0019535694401095934	0.5202078737588254	is_normal
YIPF3	1.0245846665325298	0.3074916378401627	5.023281109165753e-10	0.3867522456661525	is_normal
YIPF4	-0.5599229914875713	0.5765105430521174	0.9995864977464415	0.6481201892852363	is_normal
YIPF5	-2.092215471724149	0.038394769124905144	6.219962263447784e-5	0.06431991042655294	is_normal
YJEFN3	4.167195446803859	5.635118698399276e-5	0.0420165821019253	1.8105356292257775e-4	is_normal
YKT6	-1.7245457000881095	0.08702330169234321	0.0014469578588371978	0.13165135453016646	is_normal
YLPM1	2.157170117154695	0.03286061710810064	1.3435977663351333e-14	0.05618439896716261	is_normal
YME1L1	-2.7907509920270726	0.0060639139474270515	0.018840842857336695	0.012581371517541521	is_normal
YOD1	4.340401600461511	2.861657906648165e-5	2.8062570984507982e-11	9.771379505811955e-5	is_normal
YPEL1	0.5577696766671909	0.5780858423554143	0.013785951155797992	0.6495284396804734	is_normal
YPEL2	-1.2237577762453276	0.22329151101207856	2.8521113239750666e-10	0.29573533582539574	is_normal
YPEL3	0.1147555743851544	0.9088186811466762	0.75505051469051	0.9310849040144646	is_normal
YPEL4	0.582143509584431	0.5614939836549946	3.459474625314666e-12	0.634579614858143	is_normal
YPEL5	1.0932086664790193	0.27635534366323444	0.26278152559897183	0.3538111658855546	is_normal
YRDC	-0.2781666401379646	0.7813332769538837	5.109451343395972e-5	0.826369599131952	is_normal
YTHDC1	3.7254298294324726	2.912588571777803e-4	0.044180715464986135	8.093906163181385e-4	is_normal
YTHDC2	0.21656696427154343	0.8288906121830522	5.502559465231452e-6	0.8655572867393092	is_normal
YTHDF2	-1.2528405612215288	0.21254769156901943	0.7835313171027143	0.28388039707995655	is_normal
YTHDF3	-0.014708103871217128	0.988287954618347	0.18850108856528106	0.991383389555933	is_normal
YWHAB	-4.5989917141420404	1.0063496578690784e-5	0.04866319277841564	3.758674629920767e-5	is_normal
YWHAE	0.6698432471008797	0.5041643149679038	0.018038114277824584	0.5814718331384997	is_normal
YWHAEP7	9.072799517013308	1.7529998305521473e-15	6.3113346544626225e-22	3.1191002035531393e-14	is_normal
YWHAG	-2.038562297754903	0.04355322443154968	0.035873370180644966	0.07189317543509406	is_normal
YWHAH	-7.951913098105261	8.369564922290974e-13	5.333251689228846e-23	9.836856454122136e-12	is_normal
YWHAQ	-1.5414410953497426	0.12567809139817349	3.2098294343776447e-4	0.18146062130973983	is_normal
YWHAZ	-3.319915424496774	0.0011732751678526785	0.9954966634165072	0.0028689560411903426	is_normal
YY1	-1.2373349601593726	0.21822784243516033	4.8497726232592085e-4	0.29036604245078645	is_normal
YY1AP1	1.3525482729235672	0.17858453822181836	0.3915438811181457	0.2450212552450457	is_normal
ZAP70	-9.400107834361574	2.7995123271342293e-16	1.3459456177645568e-18	5.717496770141386e-15	is_normal
ZBED2	-6.5601207422842664	1.206855038578452e-9	1.9840807355511285e-8	8.69034297580355e-9	is_normal
ZBED3	3.312008321277674	0.001204220389334295	9.276753894373956e-10	0.002936472352742496	is_normal
ZBED3-AS1	2.4289291718146715	0.016532161146768413	3.147355060133889e-5	0.03060176210170241	is_normal
ZBED4	-0.5327841194728502	0.5951067786388512	0.41095360992293156	0.6647308754421918	is_normal
ZBED5	1.4611521978787403	0.14642416932647595	0.5067567504612557	0.2065474869017717	is_normal
ZBED5-AS1	8.789995356559851	8.46643831959127e-15	6.530247038323554e-17	1.327130687426921e-13	is_normal
ZBED6	2.677004309373763	0.00840131453846666	0.00210301539364165	0.016838475960186627	is_normal
ZBP1	-5.819592702950612	4.472360393577511e-8	2.232658154824457e-10	2.547473834530893e-7	is_normal
ZBTB1	-2.306619307520161	0.022682814812587663	0.022447023869513062	0.04048717243052379	is_normal
